Date,IWQU,SCV,MVOL,XDEM,EIMI,XDEV,IWDA + EMIM,IWDA,DBMF_Testfolio,SCV+MOM,Gov global EUR,SGLD
01/2022,52511.09058067391,222446.65010221643,145824.3076910536,190960.080584172,40828.55565081575,75989.8952279991,79582.8624114384,585867.8084941544,32307.775342558605,232123.8817834212,99147.84858830445,36844.48019305772
02/2022,50654.47183609197,222612.5553099387,142710.3755411522,186120.8027525969,39480.69490552892,74566.10719186731,77238.70901361908,568857.8454295495,33184.03466225689,229385.5952102421,97885.8983878074,39045.95220855698
03/2022,52739.329856133074,225684.1898200461,150544.79152032328,196119.2682019517,39170.92654851157,75429.09008796084,79697.1695386816,589628.9734111326,35843.749473345655,236893.1356116309,95365.13716641655,40056.838597410286
04/2022,51197.680042730135,222856.40973757327,150856.46683394723,183130.90007374855,38989.94452945588,74764.7654536427,77205.93595527757,569422.8246093927,41748.134618072814,227770.35538117203,94654.11298628576,41518.74838920068
05/2022,49880.05130060203,223958.21309702384,147345.87358913204,179883.69901486693,38425.73841416666,76260.19985774795,76024.21350547147,560651.7559530048,40671.27609790114,226469.5864910922,93098.64949288707,39296.67229397383
06/2022,47042.80144425351,203982.0910312233,145324.3677688714,171620.67282523852,36799.204155421554,70789.30152823227,71760.76562242126,528159.045506822,43408.087486330856,210817.32806529588,92351.52474731916,40051.68572368687
07/2022,51651.93566264704,225628.3316788764,153310.70966860803,182455.65310832264,37529.58636707331,74227.9952103116,78198.80848110613,580658.4723756232,42629.652857088266,228877.5696184408,96401.06643548128,39366.06439841537
08/2022,50103.09104682695,221037.0030134894,151717.070610687,181308.35457005148,38533.1928734858,72858.91836591829,76854.82962876117,567398.7591808622,44656.584668284595,225719.45712771532,93382.74524697907,39286.919615196486
09/2022,46692.82467154528,202204.78111986964,144918.82418356455,172351.43076269532,34982.353103171234,67475.74732039843,71305.426735385,527958.01590917,48452.04643438165,210281.4419020264,90909.07171963663,39265.5617802104
10/2022,49040.45277487438,221807.808995156,150743.70334963658,186342.3293594271,33466.51737645878,71749.43860164563,74339.12931052405,556397.2287228062,48103.98274405804,229079.04397306198,89673.80454576701,37851.7569703724
11/2022,50812.99657665497,225878.5956453332,152797.69438607208,187528.0849083784,36483.25352113567,74860.04225037774,76509.95267272327,568587.1881029423,41898.342312701054,231977.598997781,90022.25348172513,38692.94723829942
12/2022,47523.65425146675,211225.3209768568,145636.80108709497,177966.22052215095,35009.91477401819,71643.08642958867,71512.42743351284,529637.9027403039,40904.30152037703,218538.9836107196,86580.14304678733,38904.200681383285
01/2023,49622.76797552526,231972.2616724639,146051.28445985424,177106.13372347777,37103.0332626469,75530.40019304575,75437.96128139082,558370.4746004468,38973.23327811345,228660.57460325307,87768.32252660854,40662.095451498986
02/2023,49322.694613570784,233981.97033045115,143664.7019341775,174839.97045965015,35573.6768582432,75733.24188857526,74783.67176174211,555930.1784944491,40055.03663792803,228290.9068978366,86842.26454365674,39340.51616330213
03/2023,50039.35155804501,215514.82551731187,145832.89366767,172223.19337157183,35690.998254866274,74158.79894224595,75251.48478735093,559617.1584057388,36245.558765655675,217189.5025267485,88050.84869089893,41679.84751794983
04/2023,50522.28579578898,214212.59827973475,148279.60410180176,175472.27663320646,35029.50380821227,74225.3914671874,75609.10714895083,563930.2550346976,36250.53962092885,218530.41244244532,87008.64106262775,41336.93400692268
05/2023,51527.566945963015,210203.81923815137,146347.24970927718,171616.4799203188,35535.89735628202,74312.99443377109,76915.89588302278,573873.9824267174,37472.18423527434,214087.03655872785,88094.7972053441,42101.028072246525
06/2023,53619.60136942995,223566.89404844592,148277.00661389454,179601.28973005238,36298.56268828351,77865.63632893589,79998.60873723317,598331.180262381,38110.04799304393,225887.7027303172,86093.57020828723,40293.12702125404
07/2023,54589.27838350292,235012.4929748072,148089.4078952499,181340.34008011647,38024.005420874986,79823.24661003074,81778.53240515989,609622.5273570892,37431.28315033363,232840.6523903732,85349.58464232256,40932.25718887679
08/2023,54647.83354540484,228975.07462977435,147931.99886814234,181573.52532987468,36445.45733318691,78845.42330263364,80652.06913113478,603548.0433577927,38089.250407232685,229884.66271942828,85515.96116129357,40918.78073097018
09/2023,53377.81833849165,223137.64211915573,147628.63359994176,178621.3410452756,36439.900375979785,79562.30901973642,79341.48597979588,592448.533724793,40885.206915233764,225061.1693365129,84695.06569504984,40425.34620764484
10/2023,52431.09190859027,209867.83927122012,145206.59840334035,175009.0444390515,34892.640954605544,75550.21043735112,76752.34233814958,573903.8478342931,40633.69728128065,216012.86025675508,83844.34802257548,43055.50626246741
11/2023,55451.5548355748,223959.92116503467,148719.36591104633,185830.19531972677,36687.55259846506,79255.43723897383,81451.4051698731,609792.0630160035,37417.26436490459,229942.18949131455,85277.38351144834,42634.045886427826
12/2023,57548.99880163571,246704.8980112596,151008.13875168387,191970.37795173487,37737.52211323511,82506.45199228288,84442.51881382665,632839.9509537511,35953.46195538062,245417.3156090288,87939.40781498438,42733.31911851398
01/2024,59627.74255696137,241922.0298180832,157345.86785750563,206677.4826885851,36851.98735835718,84507.35425947266,86592.89861410855,653021.9775481477,37556.6988844532,252061.1268045658,87948.82535379408,43379.92153597019
02/2024,62908.91752914095,246585.17989068263,158935.93871565475,225574.62677548782,38536.16284639647,85629.7996037803,90377.43005447825,681400.2190376476,38962.46178813509,266146.43619744526,86974.11008699225,43314.02434772363
03/2024,64816.25212441595,258649.12094761955,163038.0711694457,235675.94344325093,39407.92896722579,90094.40472023602,93301.57153099756,704272.7165461194,41141.752203099146,278589.1020538566,87575.26298101012,46896.06501509573
04/2024,62836.64875162032,248109.34255871052,158594.53533041835,228043.48456347827,40016.60270096782,87304.9534824194,91068.19169982513,683996.6670341113,43307.43646440788,268456.3288573257,85931.90245872106,49282.17264702223
05/2024,65405.03235789705,259085.00735298204,160175.4482954378,237975.16555236143,39751.15566271976,89299.79281400488,93560.88271131304,705715.441712873,42358.24032099754,280235.37020104495,85585.02311256457,49543.94101291624
06/2024,67758.92494567434,253138.1854477765,163172.49938883862,249918.56899052823,41841.23717233899,88405.66748094528,96980.11739491623,729963.2321311198,43917.55506056936,284571.7876135431,86658.622536868,49853.19242544583
07/2024,67323.7750715235,272289.48406992014,169076.27563604753,244179.642023647,41467.85252976041,91156.18747320816,97390.98354037912,734388.8674841091,41800.954947100785,290852.6043999991,88444.81573110385,51304.12146562069
08/2024,68204.77095238863,265614.66935513495,173335.08950690838,244256.50795620456,41162.69260892557,89662.12061843283,97514.9085295,736189.8446235243,39568.96917820086,287473.6065446756,88493.47301495385,51903.294799968666
09/2024,68036.9806759912,267483.97835205484,171886.6540142768,246101.40711674877,43303.05915400452,89723.85272979262,98840.90083360249,742373.8456796908,39645.20207681182,289574.64569919504,89229.61063191046,53782.45296429329
10/2024,68161.03751781085,266660.76354326395,172696.39429439284,250232.97097247653,42593.18694902777,89361.6583972003,99371.89319968013,748643.7387063098,39049.13837320282,291708.19675619825,88341.22280419737,57526.72091016349
11/2024,72768.9184093806,292962.6859180948,184234.79664165,268429.68214327545,42394.31118192873,93323.63812377326,106091.19163434902,806719.1094322795,40650.5274832034,316468.5424114549,91133.5230612673,57468.221852329545
12/2024,71288.71985968808,279985.0427985106,178073.76824309022,265746.87876942224,42985.13248106049,92226.69319046856,105331.7266089193,798779.0932978133,41013.29228038284,307877.6280032736,90500.97837121716,57539.24764301166
01/2025,73466.13533368724,290973.5358841941,184514.1261843024,278396.2676592081,43449.83076585903,95997.40983392864,108714.42731522628,826648.6403583795,41483.33325143258,321269.283218332,90518.24385903492,61949.54417277406
02/2025,73160.845987514,284974.6875686883,190375.98142735809,278724.39829497074,43394.84722866074,98434.97974053446,107839.23924760599,819280.148374629,40457.28172878683,318222.62717594113,91974.823194932,62337.25576193314
03/2025,67130.16154763827,266017.4131745513,184545.53758723757,253014.3166090547,41992.57760420459,94564.39553369256,99776.20025309092,753563.2436331915,38309.989946304,292827.85994688305,89180.95334806046,65947.97627773145
04/2025,63952.130908986095,251574.17428957345,177213.20165373242,248540.2342221769,40534.94065348871,90761.94284522985,95794.01965189152,722959.1182374043,36430.36501092744,282389.42619342264,87773.03129601339,66475.95879772176
05/2025,66950.63983772059,267560.2422466583,179668.9961390227,267227.0523712518,42599.65134353584,95020.9720954343,101637.61267195095,768048.516003231,36481.73182607457,302039.3105106239,87138.91701616163,66180.58083301413
06/2025,66914.82451369158,271406.4129206968,174318.69083870345,267960.17585508333,43674.916370046696,95424.15665151858,102772.0481794933,775146.5335954078,36249.67989998907,304548.8571351742,85919.34574030816,64222.55044466544
07/2025,68415.70854905533,280144.2469486117,174680.85568207866,272198.8291195678,45507.10769457524,97024.5001809762,106647.2869455442,803919.4238380805,36944.333315553165,311766.9208664744,86393.36186039537,65987.97951255755
08/2025,68931.1024573113,290045.35330381204,175943.0324572247,271981.1262834944,45339.75733773397,101222.3307382559,107294.59829797666,809889.4564736293,36754.05597206891,316986.34985503554,85679.19850066134,67347.02807949268
09/2025,,291494.74497509305,175044.35061981788,282934.2827814347,47904.80398042501,103903.70107893008,110372.61989018918,830014.7138940968,38605.494832827986,324225.8723043869,85911.4977913001,74596.15048993542
10/2025,,295190.2033130374,173725.15614280876,287291.89339171903,50586.77579481324,108915.1712821923,114671.78442254306,860338.7009363471,40752.98522793022,328790.5838514842,87124.79070794715,79493.2837366708
11/2025,,302492.31643651513,178069.31767775113,286562.7993569775,49389.26020462989,111548.65204785396,114507.69644951446,861873.811312663,41485.602245637434,332304.795597987,86821.85987623576,82965.14147927184
12/2025,,302576.6796808884,174044.36784571817,285087.65514096967,49930.83687514436,113661.75980288375,113889.64806606424,855235.0069806318,41280.44141922891,331495.82894299657,85759.24758054361,83943.83214628916
01/2026,,314889.26910826354,173496.73041954532,290485.63856930967,53479.050727367474,119943.14852918584,115690.58998591422,861976.5494868599,42333.956308875364,341388.6770871963,85365.28054033869,95698.87476375097
02/2026,,326208.2485680105,182869.90570509576,295856.28604455816,56867.73893836028,126455.90822531383,118372.5314711953,876675.614265211,46081.3653596235,350719.9073602216,87087.12055270841,101286.561828363
03/2026,,314160.3570379808,177967.37805149102,278543.0035250772,50904.61043597449,119758.40547984959,112714.80589418508,842752.3206956891,45505.21880599612,334063.8248924335,86214.42862301147,91765.44091335178
04/2026,,335022.47493841563,176302.00694727793,319447.4205714452,57289.5816616252,133891.7860950303,122081.36548683084,907486.9834318388,45319.95210044526,369239.7790460431,85556.50698251602,90224.39872742821
05/2026,,342398.75957877,177885.30124399098,345942.83309006394,62678.57462751892,154162.49194029605,128985.2493045059,953522.8336569384,46201.46124438452,388653.75455414754,,
06/2026,,,,,,,,,46855.901374715184,,,
07/2026,,,,,,,,,46998.251337797024,,,
